City	Address	Floor Area	Lot Area	IMG	Price
Quezon City	"Unit 116, 1/F, Wedgewood Estate Condominium Cliff ""C"", Eymard (formerly Sunnyside), Quezon City (w/ assigned Parking Slot no. 22)"		49.02	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"3,921,600"
Quezon City	"Unit 117, 1/F, Wedgewood Estate Condominium Cliff ""C"", Eymard (formerly Sunnyside), Quezon City (w/ assigned Parking Slot no. 20)"		78.35	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"6,268,000"
Quezon City	"Unit 14-E, Atherton Place Condominium, Tomas Morato cor. Don Roces Ave., Quezon City"		97.51		"3,900,400"
Quezon City	"Unit 2 Saludes Townhomes, No. 263 Argao Drive, Brgy. Baesa / Balintawak, Quezon City"	90	276		"6,624,000"
Quezon City	"Unit 211, 2/F, Wedgewood Estate Condominium Cliff ""C"", Eymard (formerly Sunnyside), Quezon City (w/ assigned Parking Slot no. 15)"		104.5	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"8,360,000"
Quezon City	"Unit 212, 2/F, Wedgewood Estate Condominium Cliff ""C"", Eymard (formerly Sunnyside), Quezon City (w/ assigned Parking Slot no. 14)"		107.3	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"8,584,000"
Quezon City	"Unit 213, 2/F, Wedgewood Estate Condominium Cliff ""C"", Eymard (formerly Sunnyside), Quezon City (w/ assigned Parking Slot no. 13)"		117.85	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"9,428,000"
Quezon City	"Unit 214, 2/F, Wedgewood Estate Condominium Cliffξ ""C"", Eymard (formerly Sunnyside), Quezon City (w/ assigned Parking Slot no. 1)"		144.89	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"11,591,200"
Quezon City	"Unit 215, 2/F, Wedgewood Estate Condominium Cliffξ ""C"", Eymard (formerly Sunnyside), Quezon City (w/ assigned Parking Slot no. 2)"		144.89	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"11,591,200"
Quezon City	"Unit 3 Saludes Townhomes, No. 263 Argao Drive, Brgy. Baesa / Balintawak, Quezon City"	45	138		"3,036,000"
Quezon City	"Unit 303 -ξ Sto. Nino Condominium., No. 17 East Riverside St. cor. Couper St., Brgy. Paraiso, San Francisco Del Monte, Quezon City"		119.29	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"1,670,060"
Quezon City	"Unit 311, 3/F, Wedgewood Estate Condominium Cliff ""C"", Eymard (formerly Sunnyside), Quezon City (w/ assigned Parking Slot no. 11)"		104.5	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"8,360,000"
Quezon City	"Unit 312, 3/F, Wedgewood Estate Condominium Cliff ""C"", Eymard (formerly Sunnyside), Quezon City (w/ assigned Parking Slot no. 12)"		107.3	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"8,584,000"
Quezon City	"Unit 313, 3/F, Wedgewood Estate Condominium Cliff ""C"", Eymard (formerly Sunnyside), Quezon City (w/ assigned Parking Slot no. 16)"		117.85	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"9,428,000"
Quezon City	"Unit 314, 3/F, Wedgewood Estate Condominium Cliffξ ""C"", Eymard (formerly Sunnyside), Quezon City (w/ assigned Parking Slot no. 3)"		144.89	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"11,591,200"
Quezon City	"Unit 315, 3/F, Wedgewood Estate Condominium Cliff ""C"", Eymard (formerly Sunnyside), Quezon City (w/ assigned Parking Slot no. 4)"		144.89	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"11,591,200"
Quezon City	"Unit 401 -ξ Sto. Nino Condominium., No. 17 East Riverside St. cor. Couper St., Brgy. Paraiso, San Francisco Del Monte, Quezon City"		124.68	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"1,745,520"
Quezon City	"Unit 402-ξ Sto. Nino Condominium., No. 17 East Riverside St. cor. Couper St., Brgy. Paraiso, San Francisco Del Monte, Quezon City"		140.39	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"1,965,460"
Quezon City	"Unit 403-ξ Sto. Nino Condominium., No. 17 East Riverside St. cor. Couper St., Brgy. Paraiso, San Francisco Del Monte, Quezon City"		117.87	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"1,650,180"
Quezon City	"Unit 411, 4/F, Wedgewood Estate Condominium Cliffξ ""C"", Eymard (formerly Sunnyside), Quezon City (w/ assigned Parking Slot no. 5)"		268.18	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"21,454,400"
Quezon City	"Unit 412, 4/F, Wedgewood Estate Condominium Cliff ""C"", Eymard (formerly Sunnyside), Quezon City (w/ assigned Parking Slot no. 6)"		276.09	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"22,087,200"
Quezon City	"Unit 413, 4/F, Wedgewood Estate Condominium Cliff ""C"", Eymard (formerly Sunnyside), Quezon City (w/ assigned Parking Slot no. 7)"		236.82	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"18,945,600"
Quezon City	"Unit 414, 4/F, Wedgewood Estate Condominium Cliff ""C"", Eymard (formerly Sunnyside), Quezon City (w/ assigned Parking Slot no. 8)"		223.59	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"17,887,200"
Quezon City	"Unit 501 (Penthouse) - Sto. Nino Condominium., No. 17 East Riverside St. cor. Couper St., Brgy. Paraiso, San Francisco Del Monte, Quezon City"		119	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"1,428,000"
Quezon City	"Unit 510, 5th Floor, The Tower at Emerald Square, P. Tuazon Boulevard cor. JP. Rizal Street, Project 4, Quezon City"		50.84	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"2,135,280"
Quezon City	"Unit 7, Unnamed Alley, Goldkey Townhouse, Quezon City"	56.8	164	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"3,608,000"
Quezon City	"Unit 8, Unnamed Alley, Goldkey Townhouse, Quezon City"	56.95	164	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"3,608,000"
Quezon City	"Unit USO 803, 8/F Union Square One Condominium, No 145 15th Ave., Cubao (Brgy. Socorro),ξ Quezon City"		80		"2,400,000"
Quezon City	"Lot 5-B, Cavite St., Bonifacio Village, Brgy. Tandang Sora, Quezon City"	200	400	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"9,000,000"
Quezon City	"No. 33 Malac cor. Inaman Sts.,  Brgy. Masambong, Quezon City"	213	413	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"8,151,000"
Quezon City	"No. 49 (Lot 19 Block LCH-31), Magnolia St., Roxas District, Quezon City"	200	199	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"4,794,000"
Quezon City	"Unit 113, 1/F, Wedgewood Estate Condominium Cliff  ""C"", Eymard (formerly Sunnyside), Quezon City (w/ assigned Parking Slot no. 17)"		131.29	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"10,503,200"
Quezon City	"Unit 302 -  Sto. Nino Condominium., No. 17 East Riverside St. cor. Couper St., Brgy. Paraiso, San Francisco Del Monte, Quezon City"		142.17	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"1,988,000"
Quezon City	"Unit 4-A, 5/F, Tempus Place II Condominium, Makatarungan St., Diliman, Quezon City"		60.52	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"1,997,160"
Quezon City	"Unit 50-H, Miami Townhouse, Don Jose St., Brgy. Sto. Domingo, Matalahib, Sta. Mesa Heights, Quezon City"	59.5	196.81	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"3,936,200"
Quezon City	"Unit 6, G/F One Beatriz Tower Condominium, Lauan St. Project 3, Quezon City"		64.22	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"3,532,100"
Quezon City	"L7 B K-62 Edsa Bgy West Kamias, Quezon Cityξ(under lease)"	1500	2027.5	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	Please call for price
Quirino	"Lot 3, Brgy. Road, Brgy. Gundaway, Cabarroguis, Quirino"	975		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"520,650"
Rizal	"Forest Hills Residential Estates and Golf & Country Club Phases 1 & 3, Brgy. San Isidro, Antipolo City"	"1,226 to 1,513"			"7,356,000 to"
Rizal	"Forest Hills Residential Estates and Golf & Country Club Phases 1 & 3, Brgy. San Isidro, Antipolo City"	"405 to 1,286"			"1,608,000 to"
Rizal	"Lot 03 Blk 07 Phase 1, Sta. Isabel at Mission Hills - Botong Francisco Road, Brgy. Muzon, Angono, Rizal"	266		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"1,846,580"
Rizal	"Lot 1, Finney St., Filinvest Homes -East, Cainta, Rizal"	334		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"7,728,150"
Rizal	"Lot 1-B Block 5, Town & Country Estates, Sumulong Hi-way, Antipolo City"	1274		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"5,096,000"
Rizal	"Lot 10 Block 10, Beverly Hills Ave., Beverly Hills Subdivision, Taytay, Rizal"	805		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"3,220,000"
Rizal	"Lot 15 Block 36 Carnation St., Grand Valley Subd., Phase 2, Brgy. Mahabang Parang, Angono, Rizal"	200		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"623,339"
Rizal	"Lot 16 Block 7, Benito St.,ξ Mia Vita Subdivision, Brgy. Dalig, Antipolo City"	93	82	"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"2,173,500"
Rizal	"Lot 16, Block 2, Sinki St., La Montana Estate, Brgy. Dela Paz, Antipolo City"	784		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"2,719,449"
Rizal	"Lot 18 Block 4, Town & Countryξ Estates, Sumulong Hi-way, Antipolo City"	1344		"<img class=""image_not_found"" src=""/sites/all/modules/bdo/bdo_properties_for_sale/images/NotAvailable.jpg"" width=""45px"" height=""38px"" /><img class=""image-not-found"" src=""/sites/default/files/notavailable_new.jpg"" width=""45px"" height=""38px"" />"	"5,741,570"
